9,298,298,298,9,301,9,301,301,301,301,301,301,301,9,257,257,257,257,257,257,9,9,9,9,439,9,9,221,221,221,221,221,221,221,221,221,9,9,204,204,9,204,204,9,9,9,285,285,285,9,9,9,9,264,264,9,225,225,225,9,367,367,9,9,209,9,9,9,247,247,247,247,247,9,9,331,331,331,331,331,331,331,331,9,331,9,230,230,230,9,351,351,351,351,9,334,334,334,334,
298,298,298,298,9,301,301,301,301,301,301,301,301,301,301,9,257,257,257,257,257,257,9,439,439,439,439,439,9,221,221,221,9,9,221,9,9,238,238,9,9,9,9,9,285,285,285,285,285,285,285,285,9,264,264,9,225,225,225,9,9,367,367,367,367,9,290,9,9,9,9,247,247,247,9,331,331,331,331,331,331,331,331,331,331,331,331,9,230,9,351,351,351,351,351,351,9,334,334,334,
9,9,298,298,9,301,301,301,301,301,301,301,301,301,9,257,257,257,257,257,257,9,439,439,439,439,439,439,439,9,9,9,9,9,9,282,282,9,238,9,406,9,406,9,285,285,285,285,9,285,285,9,264,264,264,264,9,9,9,367,367,367,367,9,9,290,290,290,9,369,369,9,9,247,9,9,331,331,331,331,331,331,331,331,9,331,9,504,9,9,9,351,9,351,351,9,334,334,334,334,
9,298,298,298,9,9,301,301,301,301,301,301,301,301,301,9,257,9,257,257,9,439,439,439,439,439,439,439,439,439,439,439,439,9,282,282,9,406,9,406,406,406,406,406,9,285,285,9,387,9,9,9,9,9,264,264,9,365,9,367,367,367,367,367,9,290,290,9,369,369,369,9,328,9,410,410,9,9,331,331,331,331,331,331,331,9,504,504,504,9,351,351,351,351,351,351,9,334,334,334,
298,298,298,9,378,378,9,301,301,301,301,301,9,301,9,9,9,471,9,9,471,9,439,439,439,439,439,439,439,439,439,439,9,282,282,9,406,406,406,9,406,406,406,406,9,285,285,9,387,387,387,9,387,387,9,9,365,365,9,9,367,367,367,367,367,9,290,9,369,369,369,9,328,9,9,410,410,410,9,331,331,331,331,9,9,9,504,504,504,9,351,351,351,351,351,351,351,9,334,334,
9,298,9,378,378,378,378,9,301,9,9,301,9,9,9,9,471,471,471,471,471,9,439,439,439,439,439,439,439,439,439,439,439,9,9,406,406,406,406,406,406,406,406,406,406,9,9,387,9,387,387,9,387,387,387,9,365,9,367,367,367,367,367,367,9,9,9,369,369,369,9,328,328,328,328,9,410,410,410,9,331,9,9,9,9,504,504,504,504,504,9,9,351,351,351,351,351,9,334,334,
9,9,378,378,378,378,378,378,9,336,336,9,9,9,471,471,471,471,471,471,471,471,9,439,439,439,439,439,439,439,439,439,439,439,9,9,406,406,9,406,406,406,406,406,406,406,9,387,387,387,387,387,387,387,387,9,365,365,9,9,367,367,367,367,9,9,481,9,369,369,9,328,328,9,9,410,410,9,410,9,331,9,9,9,504,504,504,504,504,504,504,504,9,9,351,351,351,9,9,334,
9,9,9,9,9,378,378,378,378,9,336,9,9,471,471,471,471,471,471,471,471,471,9,439,439,439,439,439,439,439,439,439,439,9,441,9,9,9,406,406,406,406,406,406,406,9,387,387,387,387,387,387,387,387,9,518,9,365,365,9,367,367,367,367,367,9,481,481,9,369,369,9,9,410,410,410,9,431,9,9,9,9,9,504,504,9,504,504,504,504,504,504,9,9,351,351,9,9,9,9,
617,9,617,617,617,9,378,378,9,398,9,398,9,9,471,471,471,471,471,471,471,471,9,439,439,439,439,439,439,439,9,439,9,441,441,9,9,9,9,406,406,406,406,406,9,459,9,387,387,387,387,387,9,9,518,518,518,9,365,365,9,367,9,367,9,481,481,481,481,9,369,9,410,410,410,9,431,431,431,9,393,9,504,504,504,504,504,504,504,504,504,504,504,9,9,9,467,467,9,416,
617,617,9,617,9,9,378,9,398,398,398,398,398,9,9,471,471,471,471,471,471,471,9,439,9,439,439,9,439,439,439,9,441,441,441,441,441,9,9,9,406,406,406,9,459,459,459,9,387,387,9,9,518,518,518,518,518,518,9,9,9,9,481,9,481,481,481,481,481,9,9,410,410,410,9,9,431,431,431,9,393,393,9,504,504,504,504,504,504,504,504,504,504,504,9,467,467,9,416,416,
617,617,617,617,617,617,9,9,9,398,398,9,9,471,471,9,471,471,471,471,471,471,471,9,439,439,9,439,439,439,9,441,441,441,441,441,9,532,9,9,406,9,406,9,459,459,459,459,9,9,518,518,518,518,518,518,518,518,518,9,9,9,481,481,481,481,481,481,9,9,9,9,410,9,577,9,9,431,431,431,9,9,9,504,504,504,504,504,504,504,504,9,9,9,467,467,9,467,9,416,
617,617,617,617,617,617,617,9,9,9,9,9,471,471,471,471,471,471,471,471,471,471,471,471,9,439,9,9,439,9,9,9,441,441,441,9,532,532,532,9,9,532,9,532,9,459,459,459,459,9,518,518,518,518,518,518,518,518,518,9,481,481,481,481,481,481,481,481,481,481,9,446,9,577,577,9,577,9,431,9,9,579,9,9,504,504,504,504,504,504,504,9,467,467,467,467,467,467,467,9,
617,617,617,617,617,617,617,617,9,9,9,565,9,471,471,471,471,471,471,471,471,471,471,471,9,9,568,9,439,9,9,568,9,441,9,532,532,532,532,532,532,532,532,532,532,9,459,459,459,9,518,518,518,518,518,518,518,518,518,518,9,481,481,481,481,481,481,481,481,9,9,446,9,577,577,577,577,577,9,9,579,579,579,9,504,504,504,504,504,504,504,504,9,467,9,467,467,467,9,9,
617,617,617,617,617,617,617,9,9,9,565,565,565,9,9,471,471,9,471,471,471,9,9,9,568,568,568,568,9,9,568,568,568,9,9,9,532,532,532,532,532,532,532,532,532,532,9,459,9,518,518,518,518,518,518,518,518,518,518,518,9,481,9,9,9,481,481,481,481,481,481,9,577,577,577,577,577,577,9,579,579,579,579,579,9,504,504,504,504,504,504,9,9,9,689,9,9,467,467,9,
617,617,617,617,617,617,617,617,9,565,565,565,565,565,565,9,9,565,9,471,9,9,491,491,9,9,568,568,568,568,568,568,568,568,9,532,532,532,532,532,532,532,532,532,9,532,532,9,9,9,518,518,518,518,518,518,518,9,518,9,683,9,683,683,683,9,481,9,481,9,9,9,577,577,577,577,577,577,577,9,579,579,579,579,579,9,504,504,504,504,9,560,9,689,689,9,689,9,9,9,
617,617,617,617,617,617,617,617,617,9,565,565,565,565,565,565,565,565,565,9,693,693,9,491,9,568,568,568,568,568,568,568,568,9,530,9,532,9,532,532,532,532,9,9,624,9,9,9,9,9,9,518,9,518,518,518,518,518,9,683,683,683,683,683,683,683,9,683,9,9,9,577,577,577,577,577,577,577,9,579,579,579,579,579,579,9,504,9,504,9,560,560,9,689,689,9,689,9,689,9,
617,617,617,617,617,617,617,617,9,9,565,565,565,565,565,565,565,565,9,693,693,693,9,9,568,568,568,568,568,568,568,9,9,530,530,9,9,9,532,532,532,9,624,624,624,624,9,9,624,9,9,9,9,518,518,9,518,9,9,683,683,683,683,683,683,683,683,683,683,9,574,9,577,577,577,577,577,9,579,579,579,579,579,579,579,579,9,9,9,560,560,9,689,689,689,689,689,689,689,689,
617,617,617,617,617,617,617,9,619,619,9,565,565,565,565,565,565,9,693,693,693,693,693,693,9,568,568,568,568,568,568,9,9,530,9,776,9,9,9,532,9,551,9,624,624,624,624,624,624,624,9,9,9,9,9,554,9,9,9,683,683,683,683,683,683,683,683,683,9,9,574,574,9,577,577,577,577,577,9,579,9,9,579,579,579,579,9,9,560,560,560,9,689,689,689,689,689,689,689,689,
617,617,617,617,617,617,9,619,619,619,619,9,565,565,565,565,9,693,693,693,693,693,693,693,693,9,568,568,568,568,9,776,776,9,776,776,9,776,9,9,551,551,9,9,624,624,624,624,9,9,780,780,780,9,9,554,554,9,683,683,683,683,683,683,683,683,683,683,683,683,9,574,574,9,577,577,577,577,577,9,9,579,579,579,9,9,667,667,9,560,9,689,689,689,689,689,689,689,689,689,
9,617,617,9,617,9,619,619,619,619,619,619,9,565,9,9,693,693,693,693,693,9,693,693,693,9,9,9,568,9,776,776,776,776,776,776,776,776,9,9,9,9,624,624,624,624,624,624,624,624,9,780,9,780,780,9,9,683,683,683,683,683,683,683,683,683,683,683,683,9,9,574,9,722,9,577,9,577,9,9,767,9,9,579,9,9,667,667,667,9,689,689,689,689,689,689,689,689,689,689,
9,9,617,617,9,9,619,619,619,619,619,9,9,9,693,693,693,693,693,693,693,693,9,693,9,675,675,9,9,9,9,776,776,776,776,776,776,776,776,9,778,778,9,9,624,624,624,624,624,9,780,780,780,780,780,780,9,9,683,683,683,683,683,683,683,683,683,683,683,683,683,9,722,722,722,9,767,9,767,9,767,767,9,9,667,667,667,667,9,689,689,689,689,689,689,689,689,689,689,689,
9,617,617,617,9,9,619,619,619,9,9,9,9,693,693,693,693,693,693,693,693,9,675,9,675,675,9,675,9,9,776,776,776,776,776,776,776,776,9,778,9,778,778,778,9,624,624,9,9,780,780,780,780,780,780,9,9,683,683,683,683,683,683,683,683,683,683,683,9,683,9,722,722,722,9,767,767,767,767,767,767,9,767,9,667,667,667,9,689,689,689,689,689,689,689,689,689,689,689,689,
752,9,617,9,752,9,9,619,9,9,9,9,9,9,693,693,693,693,693,693,693,9,675,675,675,675,675,675,9,776,776,776,776,776,776,776,776,776,9,778,778,778,778,778,9,624,9,780,780,780,780,780,780,780,780,9,659,9,683,683,683,683,683,683,683,683,683,683,9,9,722,722,722,9,767,767,767,767,767,767,767,767,767,767,9,667,667,9,9,689,689,689,689,689,689,689,9,689,689,689,
752,752,9,752,752,9,752,9,9,816,9,816,9,816,9,9,693,693,693,693,9,675,675,675,675,675,675,675,9,9,9,776,776,776,776,776,9,9,778,778,778,778,778,778,778,9,780,780,780,780,780,780,780,780,780,9,659,659,9,683,683,683,683,683,683,683,683,683,9,722,722,722,722,9,767,767,767,767,767,767,767,767,767,767,767,9,667,667,9,9,689,9,689,689,689,689,689,689,9,9,
752,752,752,752,752,752,752,752,9,816,816,816,9,816,816,9,693,693,693,9,675,675,675,675,675,675,9,9,9,9,9,776,776,776,776,9,778,778,778,778,778,778,778,778,778,9,9,780,780,780,780,780,780,780,780,9,659,9,783,9,683,9,683,9,9,683,683,9,722,722,722,722,722,9,9,767,767,767,767,767,767,9,767,9,9,9,667,9,830,830,9,9,689,9,689,689,9,9,9,9,
752,752,752,752,752,752,752,9,9,816,816,816,816,816,816,816,9,693,9,9,9,675,9,675,675,9,854,9,9,776,776,776,776,776,776,776,9,778,778,778,778,778,778,778,778,9,9,9,780,780,780,780,780,780,780,9,9,783,783,783,9,783,9,783,9,683,9,9,722,9,722,722,9,9,9,9,767,767,767,767,767,767,767,767,9,830,9,830,830,830,830,9,9,9,689,9,866,866,866,9,
752,752,752,752,752,9,9,9,816,816,816,816,816,816,816,9,9,693,9,9,871,9,871,9,9,9,854,854,854,9,776,776,776,776,776,776,776,9,778,9,778,778,778,778,778,9,9,9,9,780,780,780,780,780,780,9,762,9,783,783,783,783,783,783,783,9,783,783,9,722,722,9,881,881,9,9,767,767,767,767,767,9,767,9,830,830,830,830,830,830,9,866,866,866,9,866,866,866,9,9,
752,752,752,752,752,752,9,816,816,816,816,816,816,816,816,816,816,9,9,871,871,871,871,9,854,854,854,854,854,9,776,9,776,776,776,776,776,776,9,778,778,778,778,778,778,778,778,9,823,9,780,780,780,780,9,762,762,9,783,783,783,783,783,783,783,783,783,783,783,9,722,9,881,881,9,767,767,767,767,9,9,829,9,829,9,9,830,830,830,830,830,9,866,866,866,866,866,866,866,866,
9,752,752,752,752,9,9,9,9,816,816,816,816,816,816,816,9,9,871,871,871,871,871,871,9,9,854,854,854,854,9,854,9,776,776,776,776,9,9,778,778,778,778,778,778,9,9,823,823,9,780,9,780,9,917,9,762,762,9,783,783,783,783,783,9,783,9,783,9,881,9,881,881,881,881,9,767,767,767,9,829,829,829,829,829,9,830,830,830,830,9,866,9,866,866,866,866,866,866,866,
813,9,752,9,9,9,9,9,9,816,816,816,816,816,816,9,9,9,871,871,871,871,871,871,871,871,9,854,854,854,854,854,854,9,776,776,776,9,821,9,778,778,778,778,9,823,823,823,9,780,780,780,9,917,917,917,9,762,762,9,783,783,783,9,941,9,941,9,9,881,881,881,881,881,881,881,9,767,9,829,829,829,829,829,9,830,830,830,830,9,866,866,866,866,866,866,866,866,866,9,
813,813,9,9,9,9,948,9,9,816,816,816,816,816,9,9,871,871,871,871,871,871,871,871,871,9,854,854,854,854,854,854,854,854,9,776,9,821,821,9,9,778,9,9,9,9,823,823,823,9,780,9,917,917,917,917,917,9,9,917,9,783,9,941,941,9,941,941,941,9,881,881,881,881,881,881,881,9,9,829,829,829,829,829,829,9,830,830,830,830,9,9,866,9,866,866,866,866,866,866,
813,813,9,9,948,9,948,948,948,9,816,9,816,9,817,9,871,871,871,871,871,871,871,871,9,854,854,854,854,854,854,854,9,9,9,9,821,821,9,913,913,9,913,9,9,913,9,823,823,9,9,917,917,917,917,917,917,9,917,917,9,9,941,941,941,941,941,941,941,941,9,881,881,881,881,881,881,881,881,9,829,829,829,9,829,829,9,830,830,830,9,883,9,866,866,866,866,866,866,9,
813,9,948,9,948,948,948,948,948,948,9,9,816,9,817,9,871,871,871,871,871,871,871,9,854,854,854,854,854,854,854,9,972,972,9,821,821,9,913,913,913,913,913,913,913,913,9,823,9,9,917,917,917,917,917,917,917,917,917,917,917,9,941,941,941,941,941,941,941,9,9,881,881,881,881,881,881,881,9,9,9,829,9,980,9,829,9,9,830,830,9,883,883,9,9,866,866,866,9,965,
9,9,948,948,948,948,948,948,948,948,948,9,9,9,9,986,9,871,871,871,871,871,871,871,9,854,854,854,854,854,9,972,972,972,972,9,9,913,913,913,913,913,913,913,913,913,913,9,9,917,917,917,917,917,917,917,917,917,917,917,917,917,9,941,9,941,941,941,941,941,9,9,881,881,881,881,881,881,881,9,980,9,980,980,980,9,883,883,9,9,883,883,9,9,866,866,866,866,9,965,
948,948,948,948,948,948,948,948,948,948,948,9,9,9,986,986,986,9,871,871,871,871,871,9,9,854,9,854,854,9,972,972,972,972,972,972,9,9,913,913,913,913,913,913,913,913,913,913,9,9,917,917,917,917,917,917,917,917,917,917,917,917,9,9,1023,9,941,941,941,941,941,941,9,881,881,9,9,881,9,980,980,980,980,980,980,980,9,883,883,883,883,9,1067,1067,9,866,9,866,9,965,
9,948,948,948,948,948,948,948,948,948,948,948,9,9,986,986,986,986,9,871,9,871,9,872,872,9,1052,9,9,9,9,972,972,972,972,972,972,9,9,913,913,913,913,913,913,913,913,9,975,975,9,917,917,917,917,917,917,9,917,917,917,9,9,1023,1023,1023,9,941,941,941,941,941,9,881,9,9,9,9,980,980,980,980,980,980,980,980,980,9,883,883,9,1067,1067,1067,1067,9,1067,9,965,965,
9,9,948,948,948,948,948,9,948,948,948,948,948,948,9,986,986,986,986,9,986,9,9,9,9,1052,1052,1052,9,972,972,972,972,972,972,972,972,972,9,913,913,9,913,913,9,913,9,9,975,975,975,9,9,917,917,9,9,1106,9,9,9,9,1023,1023,1023,1023,1023,9,941,941,941,941,9,9,9,1133,9,980,980,980,980,980,980,980,9,980,9,9,9,9,1067,1067,1067,1067,1067,1067,1067,1067,9,965,
9,948,948,948,948,948,9,1140,9,9,9,9,948,9,986,986,986,986,986,986,986,986,9,1052,1052,1052,1052,1052,9,972,972,972,972,972,972,972,972,9,9,9,913,9,913,9,1083,9,1083,1083,9,975,975,9,917,917,9,1106,1106,1106,1106,9,9,1023,1023,1023,1023,9,1023,9,941,941,941,9,9,9,1133,1133,1133,9,980,9,980,980,980,980,9,9,1136,9,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,9,965,
1047,9,948,948,948,9,1140,1140,9,1140,1140,1140,9,986,986,986,986,986,986,986,986,9,1052,1052,1052,1052,1052,1052,1052,9,972,972,972,972,972,972,9,1078,9,9,9,1083,9,1083,1083,1083,1083,1083,1083,9,975,975,9,9,1106,1106,1106,1106,9,9,1023,1023,1023,1023,1023,1023,1023,9,941,941,9,9,9,1133,1133,1133,1133,1133,9,980,980,980,980,980,980,9,1136,1136,9,1067,1067,1067,1067,1067,1067,1067,1067,9,965,965,
1047,1047,9,948,9,1140,9,1140,1140,1140,1140,1140,1140,9,986,986,986,986,986,986,9,1118,9,9,1052,1052,1052,1052,1052,1052,9,972,972,972,9,9,1078,1078,9,1083,1083,1083,1083,1083,1083,1083,1083,1083,9,975,975,975,9,1106,1106,1106,1106,1106,1106,9,1023,1023,1023,1023,1023,1023,1023,1023,9,9,9,9,1133,1133,1133,1133,1133,1133,1133,9,980,980,980,980,9,1136,1136,9,1136,9,1067,1067,1067,1067,1067,1067,1067,1067,9,965,
1047,1047,1047,9,9,1140,1140,1140,1140,1140,1140,9,1140,1140,9,986,986,986,9,9,1118,1118,1118,1118,9,1052,1052,1052,1052,1052,1052,9,972,972,9,9,1078,1078,1078,9,9,1083,1083,1083,1083,1083,1083,1083,1083,9,975,9,9,9,1106,1106,1106,1106,1106,1106,9,1023,1023,1023,1023,1023,1023,9,1152,1152,9,1133,1133,1133,1133,1133,1133,1133,1133,1133,9,980,9,9,1136,1136,1136,1136,1136,9,1067,1067,1067,1067,1067,1067,1067,1067,1067,9,
1047,1047,9,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,9,1140,9,986,9,1118,1118,1118,1118,1118,1118,1118,9,9,1052,1052,1052,1052,1052,9,9,1078,1078,1078,1078,1078,1078,1078,9,1083,1083,1083,1083,1083,1083,1083,9,9,9,9,1106,1106,1106,1106,1106,1106,1106,1106,9,1023,1023,1023,1023,9,1152,1152,1152,1152,9,1133,1133,1133,1133,1133,1133,1133,1133,1133,9,1133,9,1136,1136,1136,1136,1136,9,1067,1067,1067,1067,1067,1067,1067,1067,9,1069,
1047,9,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,9,1033,9,1118,1118,1118,1118,1118,1118,1118,1118,9,1052,1052,1052,1052,9,9,1078,1078,1078,1078,1078,1078,1078,1078,9,1083,1083,1083,1083,1083,1083,1083,1083,9,9,1106,1106,1106,1106,1106,1106,1106,9,9,1023,9,1023,9,1152,1152,1152,1152,1152,9,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,9,1136,1136,1136,1136,1136,1136,9,1067,1067,1067,1067,1067,1067,1067,9,1069,
1047,1047,9,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,9,1140,9,1033,1033,9,1118,1118,1118,1118,1118,1118,1118,1118,1118,9,1052,1052,9,9,1078,1078,1078,1078,1078,1078,1078,1078,9,1083,1083,1083,1083,1083,1083,1083,1083,9,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,9,9,9,1023,1023,9,1152,1152,1152,1152,9,1133,1133,9,1133,1133,1133,1133,1133,1133,1133,1133,9,1136,1136,1136,1136,1136,9,9,1067,1067,1067,1067,1067,1067,1067,9,1069,
1047,9,1140,1140,1140,1140,1140,1140,1140,1140,1140,9,1140,9,9,9,9,1033,9,1118,1118,1118,1118,1118,1118,9,9,9,1052,1052,1052,9,9,9,1078,1078,1078,1078,1078,1078,1078,9,9,1083,1083,1083,1083,1083,1083,1083,1083,9,9,1106,1106,1106,1106,1106,1106,1106,9,1107,1107,1107,9,9,1191,9,1152,1152,1152,1152,9,9,1133,1133,1133,1133,1133,1133,1133,1133,1133,9,1136,1136,1136,1136,9,9,1216,9,1067,1067,1067,1067,1067,9,1069,1069,
1047,9,9,1140,1140,1140,1140,1140,1140,1140,1140,9,1140,9,9,9,1180,9,9,9,1118,1118,1118,1118,1118,1118,9,9,9,1052,9,1102,9,1078,1078,1078,1078,1078,9,1078,9,9,9,9,1083,9,1083,1083,1083,9,9,1208,9,9,1106,1106,1106,1106,1106,9,1107,1107,1107,9,1191,1191,1191,9,1152,9,1152,1152,9,1133,1133,1133,1133,1133,1133,1133,1133,1133,9,1136,1136,1136,1136,9,1216,1216,1216,1216,9,1067,9,9,9,1138,9,1069,
9,1218,1218,9,1140,9,1140,1140,1140,1140,1140,1140,9,9,1180,1180,1180,9,9,1118,1118,1118,1118,1118,1118,9,1203,1203,1203,9,1102,1102,1102,9,1078,9,1078,9,1124,9,1124,9,1166,1166,9,1166,9,1083,9,1208,1208,1208,1208,1208,9,1106,1106,1106,9,1107,1107,1107,1107,1107,9,1191,1191,1191,9,1152,1152,1152,1152,9,1133,9,1133,1133,1133,1133,1133,9,1136,1136,1136,1136,1136,1136,9,1216,1216,1216,1216,9,1216,9,9,1138,1138,9,
1218,1218,1218,1218,9,9,1140,1140,1140,1140,1140,9,9,1180,1180,1180,1180,9,1118,1118,1118,9,1118,9,9,1203,1203,1203,9,1340,9,9,1102,9,9,9,9,9,1124,1124,1124,9,1166,1166,1166,1166,9,9,1208,1208,1208,1208,1208,1208,9,9,1106,9,1107,1107,1107,1107,9,9,1191,1191,1191,1191,9,1152,1152,1152,9,9,9,9,9,1133,1133,1133,9,1136,1136,1136,1136,1136,1136,9,1216,1216,1216,1216,9,1216,1216,1216,1216,9,1138,1138,
9,1218,1218,1218,1218,1218,9,1140,1140,1140,9,9,1180,1180,1180,1180,1180,1180,9,1118,1118,9,9,1203,1203,1203,1203,9,1340,1340,9,1340,9,1340,9,9,1164,1164,9,1124,1124,9,1166,1166,1166,9,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,9,1189,9,9,9,9,1247,9,1191,1191,1191,1191,9,1152,1152,9,9,9,1250,9,1250,9,1133,9,1250,9,1136,9,1136,9,9,9,9,1216,1216,1216,1216,1216,1216,1216,1216,1216,9,1138,
1218,1218,1218,1218,1218,1218,1218,9,1140,9,9,1273,9,9,1180,1180,1180,1180,1180,9,9,1203,1203,1203,1203,1203,9,1340,1340,1340,1340,1340,1340,1340,1340,9,1164,1164,1164,9,9,1278,9,1166,1166,9,9,9,1208,1208,1208,1208,1208,1208,9,9,1189,1189,1189,1189,1189,9,1247,1247,9,1191,1191,1191,9,9,1152,9,9,9,1250,1250,1250,1250,9,1250,1250,1250,9,9,9,9,1370,1370,1370,9,1216,1216,1216,1216,1216,1216,1216,1216,1216,9,
1218,1218,1218,1218,1218,1218,9,1273,9,9,1273,1273,1273,9,9,1180,1180,1180,9,1202,9,1203,1203,1203,1203,9,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,9,1164,9,9,1278,1278,9,1166,9,1278,9,1323,9,9,1208,1208,1208,1208,9,9,1189,1189,1189,9,9,1247,1247,9,9,9,1191,1191,1191,9,9,9,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,9,9,1174,1174,9,1370,1370,1370,9,1216,1216,1216,1216,1216,1216,1216,9,1198,
1218,1218,1218,1218,1218,9,1273,1273,1273,1273,1273,1273,1273,1273,9,9,1180,9,1202,1202,9,1203,1203,1203,1203,9,1340,1340,1340,1340,1340,1340,1340,1340,9,9,9,9,9,1278,1278,1278,1278,9,1278,1278,9,1323,1323,9,1208,1208,9,9,1283,1283,9,1189,9,1247,1247,1247,1247,1247,1247,1247,9,1191,9,1212,1212,9,9,9,1250,1250,1250,1250,1250,1250,1250,9,9,1370,9,9,1370,1370,1370,9,1370,9,1216,1216,1216,1216,1216,9,9,1198,
1218,1218,1218,9,9,1314,9,1273,1273,1273,1273,1273,1273,1273,1273,9,9,1202,1202,9,9,9,1203,1203,9,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,9,9,9,1278,1278,1278,1278,1278,1278,9,1323,1323,9,1323,9,1208,9,9,1283,1283,1283,9,1283,9,9,1247,1247,1247,1247,1247,9,9,1212,1212,9,1368,9,9,1250,1250,1250,1250,1250,1250,1250,9,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,9,1216,9,9,9,9,1374,9,
